id,name,recclass,mass_grams,year,reclat,reclong,GeoLocation
5920,Dar al Gani 147,H5,387.0,1996,27.045170000000002,16.38167,"(27.04517, 16.38167)"
5921,Dar al Gani 148,H5,1006.0,1996,27.04567,16.3795,"(27.04567, 16.3795)"
5922,Dar al Gani 149,L3-5,116.0,1996,27.0465,16.37267,"(27.0465, 16.37267)"
5923,Dar al Gani 150,H6,218.0,1996,27.14033,16.20467,"(27.14033, 16.20467)"
5924,Dar al Gani 151,H5,130.0,1996,27.185,16.1335,"(27.185, 16.1335)"
5925,Dar al Gani 152,L6,118.0,1996,27.186,16.13083,"(27.186, 16.13083)"
5926,Dar al Gani 153,H6,145.0,1996,27.18667,16.12283,"(27.18667, 16.12283)"
5927,Dar al Gani 154,H6,259.0,1996,27.1915,16.115,"(27.1915, 16.115)"
5928,Dar al Gani 155,H5,1380.0,1996,27.15617,16.029,"(27.15617, 16.029)"
5929,Dar al Gani 156,H6,107.0,1996,27.111,16.02167,"(27.111, 16.02167)"
5930,Dar al Gani 157,H6,63.0,1996,27.110670000000002,16.02583,"(27.11067, 16.02583)"
5931,Dar al Gani 158,H6,70.0,1996,27.108,16.071,"(27.108, 16.071)"
5932,Dar al Gani 159,L6,326.0,1996,27.12017,16.20833,"(27.12017, 16.20833)"
5933,Dar al Gani 160,H4,347.0,1996,27.138170000000002,16.27233,"(27.13817, 16.27233)"
5934,Dar al Gani 161,H5/6,120.0,1996,27.030170000000002,16.53683,"(27.03017, 16.53683)"
5935,Dar al Gani 162,LL6,89.0,1996,27.030829999999998,16.5215,"(27.03083, 16.5215)"
5936,Dar al Gani 163,H6,151.0,1996,27.02683,16.5085,"(27.02683, 16.5085)"
5937,Dar al Gani 164,Ureilite-pmict,57.0,1996,27.0505,16.405170000000002,"(27.0505, 16.40517)"
5938,Dar al Gani 165,Ureilite-pmict,32.0,1996,27.051170000000003,16.392329999999998,"(27.05117, 16.39233)"
5939,Dar al Gani 166,H5,44.0,1996,27.165329999999997,16.14483,"(27.16533, 16.14483)"
5940,Dar al Gani 167,H5-6,1732.0,1996,27.183670000000003,16.11583,"(27.18367, 16.11583)"
5941,Dar al Gani 168,L6,533.0,1996,27.24983,16.0205,"(27.24983, 16.0205)"
5942,Dar al Gani 169,L6,814.0,1996,27.63567,16.877779999999998,"(27.63567, 16.87778)"
5943,Dar al Gani 170,H5-6,759.0,1996,27.69983,15.726939999999999,"(27.69983, 15.72694)"
5944,Dar al Gani 171,CO3,112.0,1996,27.09617,16.02567,"(27.09617, 16.02567)"
5945,Dar al Gani 172,H6,138.0,1996,27.102,16.02017,"(27.102, 16.02017)"
5946,Dar al Gani 173,CO3,492.0,1996,27.11167,16.01333,"(27.11167, 16.01333)"
5947,Dar al Gani 174,H5,452.0,1996,27.1165,16.083,"(27.1165, 16.083)"
5948,Dar al Gani 175,H5-6,1641.0,1996,27.117829999999998,16.08533,"(27.11783, 16.08533)"
5949,Dar al Gani 176,H4,158.0,1996,27.12483,16.120829999999998,"(27.12483, 16.12083)"
5950,Dar al Gani 177,LL6,133.0,1996,27.127,16.12933,"(27.127, 16.12933)"
5951,Dar al Gani 178,L6,640.0,1996,27.141,16.16783,"(27.141, 16.16783)"
5952,Dar al Gani 179,H4,72.0,1996,27.152,16.197,"(27.152, 16.197)"
5953,Dar al Gani 180,LL3.9,1700.0,1996,27.2645,16.40867,"(27.2645, 16.40867)"
5954,Dar al Gani 181,L6,113.0,1996,27.07583,16.453329999999998,"(27.07583, 16.45333)"
5955,Dar al Gani 182,L6,377.0,1996,27.07333,16.43083,"(27.07333, 16.43083)"
5956,Dar al Gani 183,L6,612.0,1996,27.077170000000002,16.39817,"(27.07717, 16.39817)"
5957,Dar al Gani 184,L6,314.0,1996,27.07733,16.217,"(27.07733, 16.217)"
5958,Dar al Gani 185,LL6,172.0,1996,27.1485,16.0945,"(27.1485, 16.0945)"
5959,Dar al Gani 186,CO3,599.0,1996,27.10267,16.02833,"(27.10267, 16.02833)"
5960,Dar al Gani 187,L6,393.0,1996,27.10667,16.0085,"(27.10667, 16.0085)"
5961,Dar al Gani 188,CO3,828.0,1996,27.1705,15.945170000000001,"(27.1705, 15.94517)"
5962,Dar al Gani 189,CO3,3370.0,1996,27.18283,15.942329999999998,"(27.18283, 15.94233)"
5963,Dar al Gani 190,CO3,2550.0,1996,27.16467,15.943,"(27.16467, 15.943)"
5964,Dar al Gani 191,CO3,1379.0,1996,27.1615,15.950829999999998,"(27.1615, 15.95083)"
5965,Dar al Gani 192,CO3,3145.0,1996,27.12817,16.004,"(27.12817, 16.004)"
5966,Dar al Gani 193,H6,115.0,1996,27.11833,16.010170000000002,"(27.11833, 16.01017)"
5967,Dar al Gani 194,CO3,581.0,1996,27.09967,16.034670000000002,"(27.09967, 16.03467)"
5968,Dar al Gani 195,H6,299.0,1996,27.0815,16.148,"(27.0815, 16.148)"
5969,Dar al Gani 196,L6,331.0,1996,27.09133,16.289,"(27.09133, 16.289)"
5970,Dar al Gani 197,H5,46.0,1996,27.03783,16.4685,"(27.03783, 16.4685)"
5971,Dar al Gani 198,H6,337.0,1996,27.04717,16.441329999999997,"(27.04717, 16.44133)"
5972,Dar al Gani 199,H6,1699.0,1996,27.058,16.40217,"(27.058, 16.40217)"
5973,Dar al Gani 200,H5-6,429.0,1996,27.0715,16.091,"(27.0715, 16.091)"
5974,Dar al Gani 201,H6,129.0,1996,27.09583,16.03683,"(27.09583, 16.03683)"
5975,Dar al Gani 202,H6,554.0,1996,27.117,16.01533,"(27.117, 16.01533)"
5976,Dar al Gani 203,CO3,378.0,1996,27.1245,15.991670000000001,"(27.1245, 15.99167)"
5977,Dar al Gani 204,CO3,720.0,1996,27.15117,15.9665,"(27.15117, 15.9665)"
5978,Dar al Gani 205,H5-6,2195.0,1996,27.643,15.901670000000001,"(27.643, 15.90167)"
5979,Dar al Gani 206,L6,122.0,1996,27.62517,15.982170000000002,"(27.62517, 15.98217)"
5980,Dar al Gani 207,H5-6,66.0,1996,27.624,16.051170000000003,"(27.624, 16.05117)"
5981,Dar al Gani 208,H5-6,113.0,1996,27.624670000000002,16.0545,"(27.62467, 16.0545)"
5982,Dar al Gani 209,L6,184.0,1996,27.62417,16.059829999999998,"(27.62417, 16.05983)"
5983,Dar al Gani 210,L6,182.0,1996,27.62433,16.06233,"(27.62433, 16.06233)"
5984,Dar al Gani 211,H6,505.0,1996,27.54733,16.3655,"(27.54733, 16.3655)"
5985,Dar al Gani 212,H6,147.0,1996,27.6315,16.03333,"(27.6315, 16.03333)"
5986,Dar al Gani 213,H6,136.0,1996,27.12033,16.063,"(27.12033, 16.063)"
5987,Dar al Gani 214,H6,231.0,1996,27.12133,16.0685,"(27.12133, 16.0685)"
5988,Dar al Gani 215,H6,3600.0,1996,27.1275,16.104,"(27.1275, 16.104)"
5989,Dar al Gani 216,L3,95.0,1996,27.126,16.1065,"(27.126, 16.1065)"
5990,Dar al Gani 217,H6,3550.0,1996,27.13083,16.13233,"(27.13083, 16.13233)"
5991,Dar al Gani 218,H5,157.0,1996,27.1415,16.16483,"(27.1415, 16.16483)"
5992,Dar al Gani 219,H6,174.0,1996,27.25733,16.382170000000002,"(27.25733, 16.38217)"
5993,Dar al Gani 220,H5,719.0,1996,27.378829999999997,16.45383,"(27.37883, 16.45383)"
5994,Dar al Gani 221,H4-6,211.0,1996,27.443170000000002,16.32933,"(27.44317, 16.32933)"
5995,Dar al Gani 222,LL5-6,837.0,1996,27.453329999999998,16.31267,"(27.45333, 16.31267)"
5996,Dar al Gani 223,L6,890.0,1996,27.495,16.259,"(27.495, 16.259)"
5997,Dar al Gani 224,H6,205.0,1996,27.56417,16.15217,"(27.56417, 16.15217)"
5998,Dar al Gani 225,H3.9,324.0,1996,27.5775,16.136329999999997,"(27.5775, 16.13633)"
5999,Dar al Gani 226,CO3,90.0,1997,27.086,16.03683,"(27.086, 16.03683)"
6000,Dar al Gani 227,CO3,235.0,1997,27.09017,16.032,"(27.09017, 16.032)"
6001,Dar al Gani 228,CO3,738.0,1997,27.13717,15.8445,"(27.13717, 15.8445)"
6002,Dar al Gani 229,CO3,125.0,1997,27.1405,15.974829999999999,"(27.1405, 15.97483)"
6003,Dar al Gani 230,CO3,438.0,1997,27.152829999999998,15.962670000000001,"(27.15283, 15.96267)"
6004,Dar al Gani 231,CO3,932.0,1997,27.1685,15.958329999999998,"(27.1685, 15.95833)"
6005,Dar al Gani 232,H5,1338.0,1997,27.16583,16.086170000000003,"(27.16583, 16.08617)"
6006,Dar al Gani 233,L3.9-6,172.0,1997,27.165329999999997,16.21317,"(27.16533, 16.21317)"
6007,Dar al Gani 234,L6,244.0,1997,27.17717,16.26683,"(27.17717, 16.26683)"
6008,Dar al Gani 235,H5/6,193.0,1997,27.185670000000002,16.31833,"(27.18567, 16.31833)"
6009,Dar al Gani 236,H6,189.0,1997,27.194,16.36133,"(27.194, 16.36133)"
6010,Dar al Gani 237,L6,437.0,1997,27.09933,16.37983,"(27.09933, 16.37983)"
6011,Dar al Gani 238,H6,134.0,1997,27.15217,16.056829999999998,"(27.15217, 16.05683)"
6012,Dar al Gani 239,H6,335.0,1997,27.18267,16.0905,"(27.18267, 16.0905)"
6013,Dar al Gani 240,H4,39.0,1997,27.19483,16.06917,"(27.19483, 16.06917)"
6014,Dar al Gani 241,H-an,24.0,1997,27.1975,16.062,"(27.1975, 16.062)"
6015,Dar al Gani 242,H-an,69.0,1997,27.2025,16.052670000000003,"(27.2025, 16.05267)"
6016,Dar al Gani 243,L6,297.0,1997,27.216,16.032329999999998,"(27.216, 16.03233)"
6017,Dar al Gani 244,H5,115.0,1997,27.18617,16.11117,"(27.18617, 16.11117)"
6018,Dar al Gani 245,H6,224.0,1997,27.188,16.128829999999997,"(27.188, 16.12883)"
6019,Dar al Gani 246,L6,61.0,1997,27.1885,16.13083,"(27.1885, 16.13083)"
6020,Dar al Gani 247,LL6,107.0,1997,27.2035,16.2,"(27.2035, 16.2)"
6021,Dar al Gani 248,H6,1890.0,1997,27.206670000000003,16.2045,"(27.20667, 16.2045)"
6022,Dar al Gani 249,H6,62.0,1997,27.21017,16.22083,"(27.21017, 16.22083)"
6023,Dar al Gani 250,CK4/5,57.0,1997,27.218329999999998,16.254170000000002,"(27.21833, 16.25417)"
6024,Dar al Gani 251,L6,2412.0,1997,27.11583,16.376829999999998,"(27.11583, 16.37683)"
6025,Dar al Gani 252,LL6,206.0,1997,27.1145,16.35517,"(27.1145, 16.35517)"
6026,Dar al Gani 253,L6,237.0,1997,27.114829999999998,16.343329999999998,"(27.11483, 16.34333)"
6027,Dar al Gani 254,LL6,617.0,1997,27.11267,16.31583,"(27.11267, 16.31583)"
6028,Dar al Gani 255,L5,374.0,1997,27.112170000000003,16.296329999999998,"(27.11217, 16.29633)"
6029,Dar al Gani 256,LL5-6,7141.0,1997,27.06117,16.17817,"(27.06117, 16.17817)"
6030,Dar al Gani 257,LL5-6,135.0,1997,27.069670000000002,16.1675,"(27.06967, 16.1675)"
6031,Dar al Gani 258,L6,76.0,1997,27.107329999999997,16.12633,"(27.10733, 16.12633)"
6032,Dar al Gani 259,H6,578.0,1997,27.145329999999998,16.08367,"(27.14533, 16.08367)"
6033,Dar al Gani 260,H6,116.0,1997,27.14767,16.08083,"(27.14767, 16.08083)"
6034,Dar al Gani 261,H5/6,220.0,1997,27.165,16.02083,"(27.165, 16.02083)"
6035,Dar al Gani 262,Lunar (anorth),513.0,1997,27.183670000000003,16.30033,"(27.18367, 16.30033)"
6036,Dar al Gani 263,H4,151.0,1997,27.1885,16.31483,"(27.1885, 16.31483)"
6037,Dar al Gani 264,L/LL3-6,68.0,1997,27.20267,16.42083,"(27.20267, 16.42083)"
6038,Dar al Gani 265,LL6,119.0,1997,27.10383,16.38867,"(27.10383, 16.38867)"
6039,Dar al Gani 266,LL6,178.0,1997,27.10633,16.374,"(27.10633, 16.374)"
6040,Dar al Gani 267,L5,791.0,1997,27.11133,16.27967,"(27.11133, 16.27967)"
6041,Dar al Gani 268,H6,128.0,1997,27.123170000000002,16.223,"(27.12317, 16.223)"
6042,Dar al Gani 269,H6,307.0,1997,27.12833,16.209670000000003,"(27.12833, 16.20967)"
6043,Dar al Gani 270,H5-6,175.0,1997,27.18383,16.128829999999997,"(27.18383, 16.12883)"
6044,Dar al Gani 271,L5,229.0,1997,27.18383,16.128829999999997,"(27.18383, 16.12883)"
6045,Dar al Gani 272,L6,607.0,1997,27.18383,16.128829999999997,"(27.18383, 16.12883)"
6046,Dar al Gani 273,H5,58.0,1997,27.18383,16.128829999999997,"(27.18383, 16.12883)"
6047,Dar al Gani 274,L6,657.0,1997,27.251170000000002,16.07333,"(27.25117, 16.07333)"
6048,Dar al Gani 275,CK4/5,492.0,1997,27.36233,16.08967,"(27.36233, 16.08967)"
6049,Dar al Gani 276,Eucrite-pmict,98.0,1997,27.3775,16.193170000000002,"(27.3775, 16.19317)"
6050,Dar al Gani 277,L/LL3-5,125.0,1997,27.3615,16.2145,"(27.3615, 16.2145)"
6051,Dar al Gani 278,L6,97.0,1997,27.37817,16.312170000000002,"(27.37817, 16.31217)"
6052,Dar al Gani 279,H5,120.0,1997,27.37817,16.312170000000002,"(27.37817, 16.31217)"
6053,Dar al Gani 280,L6,155.0,1997,27.40867,16.3185,"(27.40867, 16.3185)"
6054,Dar al Gani 281,L6,80.0,1997,27.4595,16.07667,"(27.4595, 16.07667)"
6055,Dar al Gani 282,L6,128.0,1997,27.459670000000003,16.072670000000002,"(27.45967, 16.07267)"
6056,Dar al Gani 283,L5,145.0,1997,27.4715,16.296,"(27.4715, 16.296)"
6057,Dar al Gani 284,L4-6,299.0,1997,27.53817,16.44233,"(27.53817, 16.44233)"
6058,Dar al Gani 285,L6,87.0,1997,27.253829999999997,16.302329999999998,"(27.25383, 16.30233)"
6059,Dar al Gani 286,H5,367.0,1997,27.26183,16.261329999999997,"(27.26183, 16.26133)"
6060,Dar al Gani 287,L5,337.0,1997,27.2855,16.176,"(27.2855, 16.176)"
6061,Dar al Gani 288,LL3,110.0,1997,27.32667,16.095670000000002,"(27.32667, 16.09567)"
6062,Dar al Gani 289,CO3,98.0,1997,27.0875,16.051,"(27.0875, 16.051)"
6063,Dar al Gani 290,L5/6,730.0,1997,27.08817,16.0575,"(27.08817, 16.0575)"
6064,Dar al Gani 291,CO3,55.0,1997,27.087329999999998,16.058,"(27.08733, 16.058)"
6065,Dar al Gani 292,L5,78.0,1997,27.09967,16.117829999999998,"(27.09967, 16.11783)"
6066,Dar al Gani 293,L6,285.0,1997,27.1025,16.134,"(27.1025, 16.134)"
6067,Dar al Gani 294,LL4,1616.0,1997,27.202,16.36733,"(27.202, 16.36733)"
6068,Dar al Gani 295,H6,190.0,1997,27.23,16.312170000000002,"(27.23, 16.31217)"
6069,Dar al Gani 296,H4,384.0,1997,27.29133,16.21333,"(27.29133, 16.21333)"
6070,Dar al Gani 297,L6,255.0,1997,27.325,16.165,"(27.325, 16.165)"
6071,Dar al Gani 298,LL4,2459.0,1997,26.789170000000002,16.70467,"(26.78917, 16.70467)"
6072,Dar al Gani 299,H4,177.0,1997,26.77167,16.11133,"(26.77167, 16.11133)"
6073,Dar al Gani 300,H3-5,118.0,1997,26.944670000000002,16.17933,"(26.94467, 16.17933)"
6074,Dar al Gani 301,L6,217.0,1997,26.9715,16.45133,"(26.9715, 16.45133)"
6075,Dar al Gani 302,H5,191.0,1997,26.97,16.4625,"(26.97, 16.4625)"
6076,Dar al Gani 303,CO3,365.0,1997,27.135,16.2335,"(27.135, 16.2335)"
6077,Dar al Gani 304,H6,128.0,1997,27.1685,16.1845,"(27.1685, 16.1845)"
6078,Dar al Gani 305,LL5,339.0,1997,27.286170000000002,16.07467,"(27.28617, 16.07467)"
6079,Dar al Gani 306,H5/6,616.0,1997,27.70467,16.18917,"(27.70467, 16.18917)"
6080,Dar al Gani 307,L6,370.0,1997,27.523670000000003,16.15117,"(27.52367, 16.15117)"
6081,Dar al Gani 308,H6,394.0,1997,27.38467,16.12867,"(27.38467, 16.12867)"
6082,Dar al Gani 309,L6,132.0,1997,27.512829999999997,16.162670000000002,"(27.51283, 16.16267)"
6083,Dar al Gani 310,H5/6,96.0,1997,27.292,16.112,"(27.292, 16.112)"
6084,Dar al Gani 311,H6,707.0,1997,27.1595,16.05283,"(27.1595, 16.05283)"
6085,Dar al Gani 312,H6,117.0,1997,27.08867,16.14317,"(27.08867, 16.14317)"
6086,Dar al Gani 313,L/LL3,3294.0,1997,26.80733,15.9015,"(26.80733, 15.9015)"
6087,Dar al Gani 314,L6,76.0,1997,27.121170000000003,16.331,"(27.12117, 16.331)"
6088,Dar al Gani 315,H3-5,525.0,1997,27.12217,16.312,"(27.12217, 16.312)"
6089,Dar al Gani 316,L6,721.0,1997,27.2435,16.081,"(27.2435, 16.081)"
6090,Dar al Gani 317,L6,145.0,1997,27.01333,16.1875,"(27.01333, 16.1875)"
6091,Dar al Gani 318,H3,4236.0,1997,27.14317,15.873,"(27.14317, 15.873)"
6092,Dar al Gani 319,Ureilite-pmict,740.0,1997,27.028,16.35867,"(27.028, 16.35867)"
6093,Dar al Gani 320,L6,189.0,1997,27.03383,16.326,"(27.03383, 16.326)"
6094,Dar al Gani 321,H5,213.0,1997,27.098670000000002,16.14133,"(27.09867, 16.14133)"
6095,Dar al Gani 322,H4,1126.0,1997,27.09917,16.14033,"(27.09917, 16.14033)"
6096,Dar al Gani 323,L4,2711.0,1997,28.3,15.7175,"(28.3, 15.7175)"
6097,Dar al Gani 324,H6,433.0,1997,28.1815,15.647829999999999,"(28.1815, 15.64783)"
6098,Dar al Gani 325,H5,274.0,1997,28.206,15.6355,"(28.206, 15.6355)"
6099,Dar al Gani 326,L6,386.0,1997,27.839,15.877,"(27.839, 15.877)"
6100,Dar al Gani 327,H3,50.0,1997,27.840670000000003,15.885670000000001,"(27.84067, 15.88567)"
6101,Dar al Gani 328,L6,630.0,1997,27.842670000000002,15.8995,"(27.84267, 15.8995)"
6102,Dar al Gani 329,H5,234.0,1997,27.129,16.2655,"(27.129, 16.2655)"
6103,Dar al Gani 330,L5,353.0,1997,27.10417,16.1175,"(27.10417, 16.1175)"
6104,Dar al Gani 331,CO3,194.0,1997,27.1095,16.0745,"(27.1095, 16.0745)"
6105,Dar al Gani 332,CO3,280.0,1997,27.104670000000002,16.008670000000002,"(27.10467, 16.00867)"
6106,Dar al Gani 333,H5-6,1050.0,1997,27.13017,16.23183,"(27.13017, 16.23183)"
6107,Dar al Gani 334,L6,422.0,1997,27.155170000000002,16.2825,"(27.15517, 16.2825)"
6108,Dar al Gani 335,H5,147.0,1997,27.2035,16.3115,"(27.2035, 16.3115)"
6109,Dar al Gani 336,H5/6,171.0,1997,27.19367,16.20767,"(27.19367, 16.20767)"
6110,Dar al Gani 337,H6,142.0,1997,27.182,16.150170000000003,"(27.182, 16.15017)"
6111,Dar al Gani 338,H6,131.0,1997,27.179,16.11267,"(27.179, 16.11267)"
6112,Dar al Gani 339,H5,110.0,1997,27.1725,16.081329999999998,"(27.1725, 16.08133)"
6113,Dar al Gani 340,Ureilite,591.0,1997,27.151329999999998,16.045,"(27.15133, 16.045)"
6114,Dar al Gani 341,L6,357.0,1997,27.082829999999998,16.129,"(27.08283, 16.129)"
6115,Dar al Gani 342,L5-6,166.0,1997,27.10483,16.1195,"(27.10483, 16.1195)"
6116,Dar al Gani 343,H4,103.0,1997,27.15467,16.079,"(27.15467, 16.079)"
6117,Dar al Gani 344,H6,57.0,1997,27.185,16.0995,"(27.185, 16.0995)"
6118,Dar al Gani 345,L5,84.0,1997,27.2165,16.15,"(27.2165, 16.15)"
6119,Dar al Gani 346,H4,77.0,1997,27.2915,16.21333,"(27.2915, 16.21333)"
6120,Dar al Gani 347,H6,47.0,1997,27.20283,16.05767,"(27.20283, 16.05767)"
6121,Dar al Gani 348,H4,118.0,1997,27.202170000000002,16.058329999999998,"(27.20217, 16.05833)"
6122,Dar al Gani 349,L5,83.0,1997,27.226670000000002,16.113,"(27.22667, 16.113)"
6123,Dar al Gani 350,L6,112.0,1997,27.224829999999997,16.24383,"(27.22483, 16.24383)"
6124,Dar al Gani 351,H5,858.0,1997,27.17867,16.259,"(27.17867, 16.259)"
6125,Dar al Gani 352,L5,111.0,1997,27.238670000000003,16.12967,"(27.23867, 16.12967)"
6126,Dar al Gani 353,H3-5,210.0,1997,27.5965,15.8705,"(27.5965, 15.8705)"
6127,Dar al Gani 354,H3,82.0,1997,27.61717,15.96633,"(27.61717, 15.96633)"
6128,Dar al Gani 355,L6,360.0,1997,27.679170000000003,15.865329999999998,"(27.67917, 15.86533)"
6129,Dar al Gani 356,L5/6,129.0,1997,27.8195,15.8945,"(27.8195, 15.8945)"
6130,Dar al Gani 357,L6,478.0,1997,27.86617,15.897329999999998,"(27.86617, 15.89733)"
6131,Dar al Gani 358,L6,66.0,1997,28.9055,15.827670000000001,"(28.9055, 15.82767)"
6132,Dar al Gani 359,L6,42.0,1997,27.92367,15.832170000000001,"(27.92367, 15.83217)"
6133,Dar al Gani 360,L6,87.0,1997,27.9275,15.831170000000002,"(27.9275, 15.83117)"
6134,Dar al Gani 361,L6,307.0,1997,27.862170000000003,15.87967,"(27.86217, 15.87967)"
6135,Dar al Gani 362,L6,527.0,1997,27.858829999999998,15.8815,"(27.85883, 15.8815)"
6136,Dar al Gani 363,L6,639.0,1997,27.849829999999997,15.885829999999999,"(27.84983, 15.88583)"
6137,Dar al Gani 364,L6,982.0,1997,27.83933,15.891829999999999,"(27.83933, 15.89183)"
6138,Dar al Gani 365,L6,198.0,1997,27.841,15.868170000000001,"(27.841, 15.86817)"
6139,Dar al Gani 366,L6,233.0,1997,27.8515,15.8715,"(27.8515, 15.8715)"
6140,Dar al Gani 367,L6,136.0,1997,27.85967,15.880170000000001,"(27.85967, 15.88017)"
6141,Dar al Gani 368,L6,263.0,1997,27.86167,15.883170000000002,"(27.86167, 15.88317)"
6142,Dar al Gani 369,H/L3.5,1001.0,1997,27.94867,15.901329999999998,"(27.94867, 15.90133)"
6143,Dar al Gani 370,H6,37.0,1997,27.832,15.837670000000001,"(27.832, 15.83767)"
6144,Dar al Gani 371,H6,48.0,1997,27.83533,15.8435,"(27.83533, 15.8435)"
6145,Dar al Gani 372,L6,414.0,1997,27.876,15.917329999999998,"(27.876, 15.91733)"
6146,Dar al Gani 373,H5/6,173.0,1997,27.91483,15.961829999999999,"(27.91483, 15.96183)"
6147,Dar al Gani 374,L6,111.0,1997,27.87333,15.9135,"(27.87333, 15.9135)"
6148,Dar al Gani 375,L6,188.0,1997,27.88683,15.8715,"(27.88683, 15.8715)"
6149,Dar al Gani 376,L6,68.0,1997,27.88717,15.86333,"(27.88717, 15.86333)"
6150,Dar al Gani 377,L6,65.0,1997,27.8945,15.859329999999998,"(27.8945, 15.85933)"
6151,Dar al Gani 378,H/L3,68.0,1997,27.91617,15.837829999999999,"(27.91617, 15.83783)"
6152,Dar al Gani 379,L6,875.0,1997,27.87417,15.887170000000001,"(27.87417, 15.88717)"
6153,Dar al Gani 380,Eucrite-mmict,661.0,1997,27.44217,16.08217,"(27.44217, 16.08217)"
6154,Dar al Gani 381,L6,930.0,1997,27.4345,16.12267,"(27.4345, 16.12267)"
6155,Dar al Gani 382,L6,247.0,1997,27.42183,16.17817,"(27.42183, 16.17817)"
6156,Dar al Gani 383,L6,316.0,1997,27.411170000000002,16.2,"(27.41117, 16.2)"
6157,Dar al Gani 384,H4,60.0,1997,27.41217,16.201829999999998,"(27.41217, 16.20183)"
6158,Dar al Gani 385,H3-4,447.0,1997,27.4445,16.27433,"(27.4445, 16.27433)"
6159,Dar al Gani 386,H5/6,772.0,1997,27.443170000000002,16.1855,"(27.44317, 16.1855)"
6160,Dar al Gani 387,L5,189.0,1997,27.337329999999998,16.20133,"(27.33733, 16.20133)"
6161,Dar al Gani 388,H5/6,291.0,1997,27.1425,16.0595,"(27.1425, 16.0595)"
6162,Dar al Gani 389,H5,61.0,1997,27.46133,16.1955,"(27.46133, 16.1955)"
6163,Dar al Gani 390,H6,99.0,1997,27.46483,16.18733,"(27.46483, 16.18733)"
6164,Dar al Gani 391,Eucrite-pmict,1605.0,1997,27.35683,16.167,"(27.35683, 16.167)"
6165,Dar al Gani 392,H5,718.0,1997,27.42383,16.34,"(27.42383, 16.34)"
6166,Dar al Gani 393,L6,195.0,1997,27.4355,16.26633,"(27.4355, 16.26633)"
6167,Dar al Gani 394,H6,167.0,1997,27.409,16.20417,"(27.409, 16.20417)"
6168,Dar al Gani 395,H6,270.0,1997,27.76483,16.08633,"(27.76483, 16.08633)"
6169,Dar al Gani 396,L6,388.0,1998,27.8185,15.92733,"(27.8185, 15.92733)"
6170,Dar al Gani 397,L6,1008.0,1998,27.81833,15.915329999999999,"(27.81833, 15.91533)"
6171,Dar al Gani 398,H6,502.0,1998,27.8365,15.8245,"(27.8365, 15.8245)"
6172,Dar al Gani 399,L5,11455.0,1998,27.866670000000003,15.942829999999999,"(27.86667, 15.94283)"
6173,Dar al Gani 400,Lunar (anorth),1425.0,1998,27.3695,16.198829999999997,"(27.3695, 16.19883)"
6174,Dar al Gani 401,L6,405.0,1998,27.84217,15.89667,"(27.84217, 15.89667)"
6175,Dar al Gani 402,L6,1861.0,1998,27.814,15.9115,"(27.814, 15.9115)"
6176,Dar al Gani 403,L6,665.0,1998,27.76383,15.910829999999999,"(27.76383, 15.91083)"
6177,Dar al Gani 404,L6,585.0,1998,27.837670000000003,15.913329999999998,"(27.83767, 15.91333)"
6178,Dar al Gani 405,H3.5,193.0,1998,27.93133,15.8675,"(27.93133, 15.8675)"
6179,Dar al Gani 406,"Iron, IAB complex",5100.0,1998,28.14033,15.82383,"(28.14033, 15.82383)"
6180,Dar al Gani 407,H6,157.0,1998,27.40917,16.268,"(27.40917, 16.268)"
6181,Dar al Gani 408,L4,69.0,1998,27.42083,16.293329999999997,"(27.42083, 16.29333)"
6182,Dar al Gani 409,L6,584.0,1998,27.823829999999997,15.8785,"(27.82383, 15.8785)"
6183,Dar al Gani 410,H5,605.0,1998,27.3725,16.240170000000003,"(27.3725, 16.24017)"
6184,Dar al Gani 411,Eucrite-pmict,400.0,1998,27.37517,16.18417,"(27.37517, 16.18417)"
6185,Dar al Gani 412,CK5,946.0,1998,27.347,16.08833,"(27.347, 16.08833)"
6186,Dar al Gani 413,"Iron, IIAB",156.0,1998,27.48733,16.32517,"(27.48733, 16.32517)"
6187,Dar al Gani 414,L6,956.0,1998,27.516170000000002,16.28333,"(27.51617, 16.28333)"
6188,Dar al Gani 415,H5/6,103.0,1998,27.3785,16.1855,"(27.3785, 16.1855)"
6189,Dar al Gani 416,H4,347.0,1998,27.4665,15.914,"(27.4665, 15.914)"
6190,Dar al Gani 417,R3-4,171.0,1998,27.50233,15.9125,"(27.50233, 15.9125)"
6191,Dar al Gani 418,H5/6,65.0,1998,27.59917,16.00233,"(27.59917, 16.00233)"
6192,Dar al Gani 419,H4,490.0,1998,27.59467,15.9365,"(27.59467, 15.9365)"
6193,Dar al Gani 420,L6,150.0,1998,27.86433,15.87333,"(27.86433, 15.87333)"
6194,Dar al Gani 421,L6,105.0,1998,27.8745,15.87217,"(27.8745, 15.87217)"
6195,Dar al Gani 422,L6,702.0,1998,27.86383,15.870170000000002,"(27.86383, 15.87017)"
6196,Dar al Gani 423,L6,174.0,1998,27.740170000000003,15.936829999999999,"(27.74017, 15.93683)"
